text_index	folder_name	sentence_index	token_index	token_text	token_lemma	token_pos	token_entity
7	modelsgenvideo	65	3	early	early	ADJ	O
7	modelsgenvideo	65	4	stage	stage	NOUN	O
7	modelsgenvideo	65	5	substantial	substantial	ADJ	O
7	modelsgenvideo	65	6	room	room	NOUN	O
7	modelsgenvideo	65	7	improvement	improvement	NOUN	O
7	modelsgenvideo	65	8	agent	agent	NOUN	O
7	modelsgenvideo	65	9	environment	environment	NOUN	O
7	modelsgenvideo	65	10	generation	generation	NOUN	O
7	modelsgenvideo	65	11	capabilities	capability	NOUN	O
7	modelsgenvideo	65	12	believe	believe	VERB	O
7	modelsgenvideo	65	13	Genie	Genie	PROPN	PERSON
7	modelsgenvideo	65	14	path	path	NOUN	O
7	modelsgenvideo	65	15	solving	solve	VERB	O
7	modelsgenvideo	65	16	structural	structural	ADJ	O
7	modelsgenvideo	65	17	problem	problem	NOUN	O
7	modelsgenvideo	65	18	training	training	NOUN	O
7	modelsgenvideo	65	19	embodied	embody	VERB	O
7	modelsgenvideo	65	20	agents	agent	NOUN	O
7	modelsgenvideo	65	21	safely	safely	ADV	O
7	modelsgenvideo	65	22	achieving	achieve	VERB	O
7	modelsgenvideo	65	23	breadth	breadth	NOUN	O
7	modelsgenvideo	65	24	generality	generality	NOUN	O
7	modelsgenvideo	65	25	required	require	VERB	O
7	modelsgenvideo	65	26	progress	progress	VERB	O
7	modelsgenvideo	65	27	towards	towards	ADP	O
7	modelsgenvideo	65	28	AGI	AGI	PROPN	O
7	modelsgenvideo	66	1	Genie	Genie	PROPN	PERSON
7	modelsgenvideo	66	2	large	large	ADJ	O
7	modelsgenvideo	66	3	scale	scale	NOUN	O
7	modelsgenvideo	66	4	foundation	foundation	NOUN	O
7	modelsgenvideo	66	5	world	world	NOUN	O
7	modelsgenvideo	66	6	model	model	NOUN	O
7	modelsgenvideo	66	7	Google	Google	PROPN	O
7	modelsgenvideo	66	8	DeepMind	DeepMind	PROPN	O
7	modelsgenvideo	66	9	DeepMind	DeepMind	PROPN	O
7	modelsgenvideo	66	10	Image	image	NOUN	O
7	modelsgenvideo	66	11	generated	generate	VERB	O
7	modelsgenvideo	66	12	Imagen	Imagen	PROPN	ORG
7	modelsgenvideo	66	13	Prompt	Prompt	PROPN	ORG
7	modelsgenvideo	66	14	image	image	NOUN	O
7	modelsgenvideo	66	15	computer	computer	NOUN	O
7	modelsgenvideo	66	16	game	game	NOUN	O
7	modelsgenvideo	66	17	showing	show	VERB	O
7	modelsgenvideo	66	18	scene	scene	NOUN	O
7	modelsgenvideo	66	19	inside	inside	ADP	O
7	modelsgenvideo	66	20	rough	rough	ADJ	O
7	modelsgenvideo	66	21	hewn	hewn	ADJ	O
7	modelsgenvideo	66	22	stone	stone	NOUN	O
7	modelsgenvideo	66	23	cave	cave	NOUN	O
7	modelsgenvideo	66	24	mine	mine	NOUN	O
7	modelsgenvideo	67	1	viewer	viewer	NOUN	O
7	modelsgenvideo	67	2	position	position	NOUN	O
7	modelsgenvideo	67	3	rd	rd	NOUN	O
7	modelsgenvideo	67	4	person	person	NOUN	O
7	modelsgenvideo	67	5	camera	camera	NOUN	O
7	modelsgenvideo	67	6	based	base	VERB	O
7	modelsgenvideo	67	7	player	player	NOUN	O
7	modelsgenvideo	67	8	avatar	avatar	NOUN	O
7	modelsgenvideo	67	9	looking	look	VERB	O
7	modelsgenvideo	67	10	towards	towards	ADP	O
7	modelsgenvideo	67	11	avatar	avatar	NOUN	O
7	modelsgenvideo	68	1	player	player	NOUN	O
7	modelsgenvideo	68	2	avatar	avatar	NOUN	O
7	modelsgenvideo	68	3	knight	knight	NOUN	O
7	modelsgenvideo	68	4	sword	sword	NOUN	O
7	modelsgenvideo	69	1	front	front	NOUN	O
7	modelsgenvideo	69	2	knight	knight	PROPN	O
7	modelsgenvideo	69	3	avatar	avatar	NOUN	O
7	modelsgenvideo	69	4	x	x	SYM	O
7	modelsgenvideo	69	5	stone	stone	NOUN	O
7	modelsgenvideo	69	6	arched	arch	VERB	O
7	modelsgenvideo	69	7	doorways	doorway	NOUN	O
7	modelsgenvideo	69	8	knight	knight	NOUN	O
7	modelsgenvideo	69	9	chooses	choose	VERB	O
7	modelsgenvideo	69	10	go	go	VERB	O
7	modelsgenvideo	69	11	one	one	NUM	O
7	modelsgenvideo	69	12	doors	door	NOUN	O
7	modelsgenvideo	70	1	Beyond	beyond	ADP	O
7	modelsgenvideo	70	2	first	first	ADJ	ORDINAL
7	modelsgenvideo	70	3	inside	inside	ADV	O
7	modelsgenvideo	70	4	see	see	VERB	O
7	modelsgenvideo	70	5	strange	strange	ADJ	O
7	modelsgenvideo	70	6	green	green	ADJ	O
7	modelsgenvideo	70	7	plants	plant	NOUN	O
7	modelsgenvideo	70	8	glowing	glow	VERB	O
7	modelsgenvideo	70	9	flowers	flower	NOUN	O
7	modelsgenvideo	70	10	lining	line	VERB	O
7	modelsgenvideo	70	11	tunnel	tunnel	NOUN	O
7	modelsgenvideo	71	1	Inside	inside	ADV	O
7	modelsgenvideo	71	2	beyond	beyond	ADP	O
7	modelsgenvideo	71	3	second	second	ADJ	ORDINAL
7	modelsgenvideo	71	4	doorway	doorway	NOUN	O
7	modelsgenvideo	71	5	corridor	corridor	NOUN	O
7	modelsgenvideo	71	6	spiked	spiked	ADJ	O
7	modelsgenvideo	71	7	iron	iron	NOUN	O
7	modelsgenvideo	71	8	plates	plate	NOUN	O
7	modelsgenvideo	71	9	riveted	rivet	VERB	O
7	modelsgenvideo	71	10	cave	cave	NOUN	O
7	modelsgenvideo	71	11	walls	wall	NOUN	O
7	modelsgenvideo	71	12	leading	lead	VERB	O
7	modelsgenvideo	71	13	towards	towards	ADP	O
7	modelsgenvideo	71	14	ominous	ominous	ADJ	O
7	modelsgenvideo	71	15	glow	glow	NOUN	O
7	modelsgenvideo	71	16	along	along	ADV	O
7	modelsgenvideo	72	1	third	third	ADJ	ORDINAL
7	modelsgenvideo	72	2	door	door	NOUN	O
7	modelsgenvideo	72	3	see	see	VERB	O
7	modelsgenvideo	72	4	set	set	NOUN	O
7	modelsgenvideo	72	5	rough	rough	ADJ	O
7	modelsgenvideo	72	6	hewn	hewn	ADJ	O
7	modelsgenvideo	72	7	stone	stone	NOUN	O
7	modelsgenvideo	72	8	steps	step	NOUN	O
7	modelsgenvideo	72	9	ascending	ascend	VERB	O
7	modelsgenvideo	72	10	mysterious	mysterious	ADJ	O
7	modelsgenvideo	72	11	destination	destination	NOUN	O
7	modelsgenvideo	73	1	Prompt	Prompt	PROPN	O
7	modelsgenvideo	73	2	Go	go	VERB	O
7	modelsgenvideo	73	3	stairs	stair	NOUN	O
7	modelsgenvideo	73	4	Prompt	Prompt	PROPN	O
7	modelsgenvideo	73	5	Go	Go	PROPN	O
7	modelsgenvideo	73	6	plants	plant	NOUN	O
7	modelsgenvideo	74	1	Genie	Genie	PROPN	PERSON
7	modelsgenvideo	74	2	large	large	ADJ	O
7	modelsgenvideo	74	3	scale	scale	NOUN	O
7	modelsgenvideo	74	4	foundation	foundation	NOUN	O
7	modelsgenvideo	74	5	world	world	NOUN	O
7	modelsgenvideo	74	6	model	model	NOUN	O
7	modelsgenvideo	74	7	Google	Google	PROPN	O
7	modelsgenvideo	74	8	DeepMind	DeepMind	PROPN	O
7	modelsgenvideo	74	9	DeepMind	DeepMind	PROPN	O
7	modelsgenvideo	74	10	Prompt	Prompt	PROPN	O
7	modelsgenvideo	74	11	Go	go	VERB	O
7	modelsgenvideo	74	12	middle	middle	ADJ	O
7	modelsgenvideo	74	13	door	door	NOUN	O
7	modelsgenvideo	74	14	Diffusion	Diffusion	PROPN	O
7	modelsgenvideo	74	15	world	world	NOUN	O
7	modelsgenvideo	74	16	model	model	NOUN	O
7	modelsgenvideo	74	17	Genie	Genie	PROPN	PERSON
7	modelsgenvideo	74	18	autoregressive	autoregressive	ADJ	O
7	modelsgenvideo	74	19	latent	latent	ADJ	O
7	modelsgenvideo	74	20	diffusion	diffusion	NOUN	O
7	modelsgenvideo	74	21	model	model	NOUN	O
7	modelsgenvideo	74	22	trained	train	VERB	O
7	modelsgenvideo	74	23	large	large	ADJ	O
7	modelsgenvideo	74	24	video	video	NOUN	O
7	modelsgenvideo	74	25	dataset	dataset	NOUN	O
7	modelsgenvideo	75	1	passing	pass	VERB	O
7	modelsgenvideo	75	2	autoencoder	autoencoder	NOUN	O
7	modelsgenvideo	75	3	latent	latent	NOUN	O
7	modelsgenvideo	75	4	frames	frame	NOUN	O
7	modelsgenvideo	75	5	video	video	NOUN	O
7	modelsgenvideo	75	6	passed	pass	VERB	O
7	modelsgenvideo	75	7	large	large	ADJ	O
7	modelsgenvideo	75	8	transformer	transformer	NOUN	O
7	modelsgenvideo	75	9	dynamics	dynamic	NOUN	O
7	modelsgenvideo	75	10	model	model	NOUN	O
7	modelsgenvideo	75	11	trained	train	VERB	O
7	modelsgenvideo	75	12	causal	causal	ADJ	O
7	modelsgenvideo	75	13	mask	mask	NOUN	O
7	modelsgenvideo	75	14	similar	similar	ADJ	O
7	modelsgenvideo	75	15	used	use	VERB	O
7	modelsgenvideo	75	16	large	large	ADJ	O
7	modelsgenvideo	75	17	language	language	NOUN	O
7	modelsgenvideo	75	18	models	model	NOUN	O
7	modelsgenvideo	76	1	inference	inference	NOUN	O
7	modelsgenvideo	76	2	time	time	NOUN	O
7	modelsgenvideo	76	3	Genie	Genie	PROPN	PERSON
7	modelsgenvideo	76	4	sampled	sample	VERB	O
7	modelsgenvideo	76	5	autoregressive	autoregressive	ADJ	O
7	modelsgenvideo	76	6	fashion	fashion	NOUN	O
7	modelsgenvideo	76	7	taking	take	VERB	O
7	modelsgenvideo	76	8	individual	individual	ADJ	O
7	modelsgenvideo	76	9	actions	action	NOUN	O
7	modelsgenvideo	76	10	past	past	ADJ	O
7	modelsgenvideo	76	11	latent	latent	NOUN	O
7	modelsgenvideo	76	12	frames	frame	NOUN	O
7	modelsgenvideo	76	13	frame	frame	NOUN	O
7	modelsgenvideo	76	14	frame	frame	NOUN	O
7	modelsgenvideo	76	15	basis	basis	NOUN	O
7	modelsgenvideo	77	1	use	use	VERB	O
7	modelsgenvideo	77	2	classifier	classifier	NOUN	O
7	modelsgenvideo	77	3	free	free	ADJ	O
7	modelsgenvideo	77	4	guidance	guidance	NOUN	O
7	modelsgenvideo	77	5	improve	improve	VERB	O
7	modelsgenvideo	77	6	action	action	NOUN	O
7	modelsgenvideo	77	7	controllability	controllability	NOUN	O
7	modelsgenvideo	78	1	samples	sample	NOUN	O
7	modelsgenvideo	78	2	blog	blog	NOUN	O
7	modelsgenvideo	78	3	post	post	NOUN	O
7	modelsgenvideo	78	4	generated	generate	VERB	O
7	modelsgenvideo	78	5	undistilled	undistilled	ADJ	O
7	modelsgenvideo	78	6	base	base	NOUN	O
7	modelsgenvideo	78	7	model	model	NOUN	O
7	modelsgenvideo	78	8	show	show	VERB	O
7	modelsgenvideo	78	9	possible	possible	ADJ	O
7	modelsgenvideo	79	1	play	play	VERB	O
7	modelsgenvideo	79	2	distilled	distilled	ADJ	O
7	modelsgenvideo	79	3	version	version	NOUN	O
7	modelsgenvideo	79	4	real	real	ADJ	O
7	modelsgenvideo	79	5	time	time	NOUN	O
7	modelsgenvideo	79	6	reduction	reduction	NOUN	O
7	modelsgenvideo	79	7	quality	quality	NOUN	O
7	modelsgenvideo	79	8	outputs	output	NOUN	O
7	modelsgenvideo	80	1	Genie	Genie	PROPN	PERSON
7	modelsgenvideo	80	2	large	large	ADJ	O
7	modelsgenvideo	80	3	scale	scale	NOUN	O
7	modelsgenvideo	80	4	foundation	foundation	NOUN	O
7	modelsgenvideo	80	5	world	world	NOUN	O
7	modelsgenvideo	80	6	model	model	NOUN	O
7	modelsgenvideo	80	7	Google	Google	PROPN	O
7	modelsgenvideo	80	8	DeepMind	DeepMind	PROPN	O
7	modelsgenvideo	80	9	DeepMind	DeepMind	PROPN	O
7	modelsgenvideo	80	10	Developing	develop	VERB	O
7	modelsgenvideo	80	11	technologies	technology	NOUN	O
7	modelsgenvideo	80	12	responsibly	responsibly	ADV	O
7	modelsgenvideo	80	13	Genie	Genie	PROPN	PERSON
7	modelsgenvideo	80	14	shows	show	VERB	O
7	modelsgenvideo	80	15	potential	potential	NOUN	O
7	modelsgenvideo	80	16	foundational	foundational	ADJ	O
7	modelsgenvideo	80	17	world	world	NOUN	O
7	modelsgenvideo	80	18	models	model	NOUN	O
7	modelsgenvideo	80	19	creating	create	VERB	O
7	modelsgenvideo	80	20	diverse	diverse	ADJ	O
7	modelsgenvideo	80	21	environments	environment	NOUN	O
7	modelsgenvideo	80	22	accelerating	accelerate	VERB	O
7	modelsgenvideo	80	23	agent	agent	NOUN	O
7	modelsgenvideo	80	24	research	research	NOUN	O
7	modelsgenvideo	81	1	research	research	NOUN	O
7	modelsgenvideo	81	2	direction	direction	NOUN	O
7	modelsgenvideo	81	3	early	early	ADJ	O
7	modelsgenvideo	81	4	stages	stage	NOUN	O
7	modelsgenvideo	81	5	look	look	VERB	O
7	modelsgenvideo	81	6	forward	forward	ADV	O
7	modelsgenvideo	81	7	continuing	continue	VERB	O
7	modelsgenvideo	81	8	improve	improve	VERB	O
7	modelsgenvideo	81	9	Genies	genie	NOUN	ORG
7	modelsgenvideo	81	10	world	world	NOUN	O
7	modelsgenvideo	81	11	generation	generation	NOUN	O
7	modelsgenvideo	81	12	capabilities	capability	NOUN	O
7	modelsgenvideo	81	13	terms	term	NOUN	O
7	modelsgenvideo	81	14	generality	generality	NOUN	O
7	modelsgenvideo	81	15	consistency	consistency	NOUN	O
7	modelsgenvideo	82	1	SIMA	SIMA	PROPN	PERSON
7	modelsgenvideo	82	2	research	research	NOUN	O
7	modelsgenvideo	82	3	building	build	VERB	O
7	modelsgenvideo	82	4	towards	towards	ADP	O
7	modelsgenvideo	82	5	general	general	ADJ	O
7	modelsgenvideo	82	6	AI	AI	PROPN	ORG
7	modelsgenvideo	82	7	systems	system	NOUN	O
7	modelsgenvideo	82	8	agents	agent	NOUN	O
7	modelsgenvideo	82	9	understand	understand	VERB	O
7	modelsgenvideo	82	10	safely	safely	ADV	O
7	modelsgenvideo	82	11	carry	carry	VERB	O
7	modelsgenvideo	82	12	wide	wide	ADJ	O
7	modelsgenvideo	82	13	range	range	NOUN	O
7	modelsgenvideo	82	14	tasks	task	NOUN	O
7	modelsgenvideo	82	15	way	way	NOUN	O
7	modelsgenvideo	82	16	helpful	helpful	ADJ	O
7	modelsgenvideo	82	17	people	people	NOUN	O
7	modelsgenvideo	82	18	online	online	ADV	O
7	modelsgenvideo	82	19	real	real	ADJ	O
7	modelsgenvideo	82	20	world	world	NOUN	O
7	modelsgenvideo	83	1	Genie	Genie	PROPN	PERSON
7	modelsgenvideo	83	2	large	large	ADJ	O
7	modelsgenvideo	83	3	scale	scale	NOUN	O
7	modelsgenvideo	83	4	foundation	foundation	NOUN	O
7	modelsgenvideo	83	5	world	world	NOUN	O
7	modelsgenvideo	83	6	model	model	NOUN	O
7	modelsgenvideo	83	7	Google	Google	PROPN	O
7	modelsgenvideo	83	8	DeepMind	DeepMind	PROPN	O
7	modelsgenvideo	83	9	DeepMind	DeepMind	PROPN	O
7	modelsgenvideo	83	10	taking	take	VERB	O
7	modelsgenvideo	83	11	action	action	NOUN	O
7	modelsgenvideo	83	12	ghost	ghost	NOUN	O
7	modelsgenvideo	83	13	appears	appear	VERB	O
7	modelsgenvideo	83	14	character	character	NOUN	O
7	modelsgenvideo	83	15	prefers	prefer	VERB	O
7	modelsgenvideo	83	16	parkour	parkour	ADJ	O
7	modelsgenvideo	83	17	garden	garden	NOUN	O
7	modelsgenvideo	83	18	snowboarding	snowboarding	NOUN	O
7	modelsgenvideo	84	1	great	great	ADJ	O
7	modelsgenvideo	84	2	power	power	NOUN	O
7	modelsgenvideo	84	3	comes	come	VERB	O
7	modelsgenvideo	84	4	great	great	ADJ	O
7	modelsgenvideo	84	5	responsibility	responsibility	NOUN	O
7	modelsgenvideo	85	1	Acknowledgements	acknowledgement	NOUN	O
7	modelsgenvideo	85	2	Genie	Genie	PROPN	PERSON
7	modelsgenvideo	85	3	led	lead	VERB	O
7	modelsgenvideo	85	4	Jack	Jack	PROPN	PERSON
7	modelsgenvideo	85	5	Parker	Parker	PROPN	PERSON
7	modelsgenvideo	85	6	Holder	Holder	PROPN	PERSON
7	modelsgenvideo	85	7	technical	technical	ADJ	O
7	modelsgenvideo	85	8	leadership	leadership	NOUN	O
7	modelsgenvideo	85	9	Stephen	Stephen	PROPN	PERSON
7	modelsgenvideo	85	10	Spencer	Spencer	PROPN	PERSON
7	modelsgenvideo	85	11	key	key	ADJ	O
7	modelsgenvideo	85	12	contributions	contribution	NOUN	O
7	modelsgenvideo	85	13	Philip	Philip	PROPN	ORG
7	modelsgenvideo	85	14	Ball	Ball	PROPN	ORG
7	modelsgenvideo	85	15	Jake	Jake	PROPN	PERSON
7	modelsgenvideo	85	16	Bruce	Bruce	PROPN	PERSON
7	modelsgenvideo	85	17	Vibhavari	Vibhavari	PROPN	PERSON
7	modelsgenvideo	85	18	Dasagi	Dasagi	PROPN	PERSON
7	modelsgenvideo	85	19	Kristian	Kristian	PROPN	PERSON
7	modelsgenvideo	85	20	Holsheimer	Holsheimer	PROPN	PERSON
7	modelsgenvideo	85	21	Christos	Christos	PROPN	PERSON
7	modelsgenvideo	85	22	Kaplanis	Kaplanis	PROPN	PERSON
7	modelsgenvideo	85	23	Alexandre	Alexandre	PROPN	PERSON
7	modelsgenvideo	85	24	Moufarek	Moufarek	PROPN	PERSON
7	modelsgenvideo	85	25	Guy	Guy	PROPN	PERSON
7	modelsgenvideo	85	26	Scully	Scully	PROPN	PERSON
7	modelsgenvideo	85	27	Jeremy	Jeremy	PROPN	PERSON
7	modelsgenvideo	85	28	Shar	Shar	PROPN	PERSON
7	modelsgenvideo	85	29	Jimmy	Jimmy	PROPN	PERSON
7	modelsgenvideo	85	30	Shi	Shi	PROPN	PERSON
7	modelsgenvideo	85	31	Jessica	Jessica	PROPN	PERSON
7	modelsgenvideo	85	32	Yung	Yung	PROPN	PERSON
7	modelsgenvideo	85	33	contributions	contribution	NOUN	O
7	modelsgenvideo	85	34	Michael	Michael	PROPN	PERSON
7	modelsgenvideo	85	35	Dennis	Dennis	PROPN	PERSON
7	modelsgenvideo	85	36	Sultan	Sultan	PROPN	GPE
7	modelsgenvideo	85	37	Kenjeyev	Kenjeyev	PROPN	GPE
7	modelsgenvideo	85	38	Shangbang	Shangbang	PROPN	PERSON
7	modelsgenvideo	85	39	Long	Long	PROPN	PERSON
7	modelsgenvideo	86	1	Yusuf	Yusuf	PROPN	PERSON
7	modelsgenvideo	86	2	Aytar	Aytar	PROPN	PERSON
7	modelsgenvideo	86	3	Jeff	Jeff	PROPN	PERSON
7	modelsgenvideo	86	4	Clune	Clune	PROPN	PERSON
7	modelsgenvideo	86	5	Sander	Sander	PROPN	PERSON
7	modelsgenvideo	86	6	Dieleman	Dieleman	PROPN	PERSON
7	modelsgenvideo	86	7	Doug	Doug	PROPN	PERSON
7	modelsgenvideo	86	8	Eck	Eck	PROPN	PERSON
7	modelsgenvideo	86	9	Shlomi	Shlomi	PROPN	PERSON
7	modelsgenvideo	86	10	Fruchter	Fruchter	PROPN	PERSON
7	modelsgenvideo	86	11	Raia	Raia	PROPN	PERSON
7	modelsgenvideo	86	12	Hadsell	Hadsell	PROPN	PERSON
7	modelsgenvideo	86	13	Demis	Demis	PROPN	PERSON
7	modelsgenvideo	86	14	Hassabis	Hassabis	PROPN	PERSON
7	modelsgenvideo	86	15	Georg	Georg	PROPN	PERSON
7	modelsgenvideo	86	16	Ostrovski	Ostrovski	PROPN	PERSON
7	modelsgenvideo	86	17	Pieter	Pieter	PROPN	O
7	modelsgenvideo	86	18	Jan	Jan	PROPN	O
7	modelsgenvideo	86	19	Kindermans	Kindermans	PROPN	NORP
7	modelsgenvideo	86	20	Nicolas	Nicolas	PROPN	PERSON
7	modelsgenvideo	86	21	Heess	Heess	PROPN	PERSON
7	modelsgenvideo	86	22	Charles	Charles	PROPN	PERSON
7	modelsgenvideo	86	23	Blundell	Blundell	PROPN	PERSON
7	modelsgenvideo	86	24	Simon	Simon	PROPN	PERSON
7	modelsgenvideo	86	25	Osindero	Osindero	PROPN	PERSON
7	modelsgenvideo	86	26	Rushil	Rushil	PROPN	PERSON
7	modelsgenvideo	86	27	Mistry	Mistry	PROPN	PERSON
7	modelsgenvideo	86	28	gave	give	VERB	O
7	modelsgenvideo	86	29	advice	advice	NOUN	O
7	modelsgenvideo	87	1	Past	past	ADJ	O
7	modelsgenvideo	87	2	contributors	contributor	NOUN	O
7	modelsgenvideo	87	3	include	include	VERB	O
7	modelsgenvideo	87	4	Ashley	Ashley	PROPN	ORG
7	modelsgenvideo	87	5	Edwards	Edwards	PROPN	ORG
7	modelsgenvideo	87	6	Richie	Richie	PROPN	ORG
7	modelsgenvideo	87	7	Steigerwald	Steigerwald	PROPN	ORG
7	modelsgenvideo	88	1	Generalist	Generalist	PROPN	ORG
7	modelsgenvideo	88	2	Agents	Agents	PROPN	ORG
7	modelsgenvideo	88	3	team	team	NOUN	O
7	modelsgenvideo	88	4	led	lead	VERB	O
7	modelsgenvideo	88	5	Vlad	Vlad	PROPN	PERSON
7	modelsgenvideo	88	6	Mnih	Mnih	PROPN	PERSON
7	modelsgenvideo	88	7	key	key	ADJ	O
7	modelsgenvideo	88	8	contributions	contribution	NOUN	O
7	modelsgenvideo	88	9	Harris	Harris	PROPN	PERSON
7	modelsgenvideo	88	10	Chan	Chan	PROPN	PERSON
7	modelsgenvideo	88	11	Maxime	Maxime	PROPN	PERSON
7	modelsgenvideo	88	12	Gazeau	Gazeau	PROPN	PERSON
7	modelsgenvideo	88	13	Bonnie	Bonnie	PROPN	PERSON
7	modelsgenvideo	88	14	Li	Li	PROPN	PERSON
7	modelsgenvideo	88	15	Fabio	Fabio	PROPN	PERSON
7	modelsgenvideo	88	16	Pardo	Pardo	PROPN	PERSON
7	modelsgenvideo	88	17	Luyu	Luyu	PROPN	PERSON
7	modelsgenvideo	88	18	Wang	Wang	PROPN	PERSON
7	modelsgenvideo	88	19	Lei	Lei	PROPN	PERSON
7	modelsgenvideo	88	20	Zhang	Zhang	PROPN	PERSON
7	modelsgenvideo	88	21	SIMA	SIMA	PROPN	PERSON
7	modelsgenvideo	88	22	team	team	NOUN	O
7	modelsgenvideo	88	23	particular	particular	ADJ	O
7	modelsgenvideo	88	24	support	support	NOUN	O
7	modelsgenvideo	88	25	Frederic	Frederic	PROPN	ORG
7	modelsgenvideo	88	26	Besse	Besse	PROPN	ORG
7	modelsgenvideo	88	27	Tim	Tim	PROPN	PERSON
7	modelsgenvideo	88	28	Harley	Harley	PROPN	PERSON
7	modelsgenvideo	88	29	Anna	Anna	PROPN	PERSON
7	modelsgenvideo	88	30	Mitenkova	Mitenkova	PROPN	PERSON
7	modelsgenvideo	88	31	Jane	Jane	PROPN	PERSON
7	modelsgenvideo	88	32	Wang	Wang	PROPN	PERSON
7	modelsgenvideo	89	1	Genie	Genie	PROPN	PERSON
7	modelsgenvideo	89	2	large	large	ADJ	O
7	modelsgenvideo	89	3	scale	scale	NOUN	O
7	modelsgenvideo	89	4	foundation	foundation	NOUN	O
7	modelsgenvideo	89	5	world	world	NOUN	O
7	modelsgenvideo	89	6	model	model	NOUN	O
7	modelsgenvideo	89	7	Google	Google	PROPN	O
7	modelsgenvideo	89	8	DeepMind	DeepMind	PROPN	O
7	modelsgenvideo	89	9	Tim	Tim	PROPN	PERSON
7	modelsgenvideo	89	10	Rocktschel	Rocktschel	PROPN	PERSON
7	modelsgenvideo	89	11	Satinder	Satinder	PROPN	PERSON
7	modelsgenvideo	89	12	Singh	Singh	PROPN	PERSON
7	modelsgenvideo	89	13	Adrian	Adrian	PROPN	PERSON
7	modelsgenvideo	89	14	Bolton	Bolton	PROPN	PERSON
7	modelsgenvideo	89	15	coordinated	coordinate	VERB	O
7	modelsgenvideo	89	16	managed	manage	VERB	O
7	modelsgenvideo	89	17	DeepMind	DeepMind	PROPN	PRODUCT
7	modelsgenvideo	89	18	advised	advise	VERB	O
7	modelsgenvideo	89	19	overall	overall	ADJ	O
7	modelsgenvideo	89	20	project	project	NOUN	O
7	modelsgenvideo	90	1	also	also	ADV	O
7	modelsgenvideo	90	2	like	like	VERB	O
7	modelsgenvideo	90	3	thank	thank	VERB	O
7	modelsgenvideo	90	4	Zoubin	Zoubin	PROPN	PERSON
7	modelsgenvideo	90	5	Gharamani	Gharamani	PROPN	PERSON
7	modelsgenvideo	90	6	Andy	Andy	PROPN	PERSON
7	modelsgenvideo	90	7	Brock	Brock	PROPN	PERSON
7	modelsgenvideo	90	8	Ed	Ed	PROPN	PERSON
7	modelsgenvideo	90	9	Hirst	Hirst	PROPN	PERSON
7	modelsgenvideo	90	10	David	David	PROPN	PERSON
7	modelsgenvideo	90	11	Bridson	Bridson	PROPN	PERSON
7	modelsgenvideo	90	12	Zeb	Zeb	PROPN	ORG
7	modelsgenvideo	90	13	Mehring	Mehring	PROPN	ORG
7	modelsgenvideo	90	14	Cassidy	Cassidy	PROPN	PERSON
7	modelsgenvideo	90	15	Hardin	Hardin	PROPN	PERSON
7	modelsgenvideo	90	16	Hyunjik	Hyunjik	PROPN	PERSON
7	modelsgenvideo	90	17	Kim	Kim	PROPN	PERSON
7	modelsgenvideo	90	18	Noah	Noah	PROPN	PERSON
7	modelsgenvideo	90	19	Fiedel	Fiedel	PROPN	PERSON
7	modelsgenvideo	90	20	Jeff	Jeff	PROPN	PERSON
7	modelsgenvideo	90	21	Stanway	Stanway	PROPN	PERSON
7	modelsgenvideo	90	22	Petko	Petko	PROPN	PERSON
7	modelsgenvideo	90	23	Yotov	Yotov	PROPN	PERSON
7	modelsgenvideo	90	24	Mihai	Mihai	PROPN	PERSON
7	modelsgenvideo	90	25	Tiuca	Tiuca	PROPN	PERSON
7	modelsgenvideo	90	26	Soheil	Soheil	PROPN	PERSON
7	modelsgenvideo	90	27	Hassas	Hassas	PROPN	PERSON
7	modelsgenvideo	90	28	Yeganeh	Yeganeh	PROPN	PERSON
7	modelsgenvideo	90	29	Nehal	Nehal	PROPN	PERSON
7	modelsgenvideo	90	30	Mehta	Mehta	PROPN	PERSON
7	modelsgenvideo	90	31	Richard	Richard	PROPN	PERSON
7	modelsgenvideo	90	32	Tucker	Tucker	PROPN	PERSON
7	modelsgenvideo	90	33	Tim	Tim	PROPN	PERSON
7	modelsgenvideo	90	34	Brooks	Brooks	PROPN	PERSON
7	modelsgenvideo	90	35	Alex	Alex	PROPN	PERSON
7	modelsgenvideo	90	36	Cullum	Cullum	PROPN	PERSON
7	modelsgenvideo	90	37	Max	Max	PROPN	PERSON
7	modelsgenvideo	90	38	Ca	can	AUX	O
7	modelsgenvideo	90	39	nt	not	PART	O
7	modelsgenvideo	90	40	Nik	Nik	PROPN	PERSON
7	modelsgenvideo	90	41	Hemmings	Hemmings	PROPN	PERSON
7	modelsgenvideo	90	42	Richard	Richard	PROPN	PERSON
7	modelsgenvideo	90	43	Evans	Evans	PROPN	PERSON
7	modelsgenvideo	90	44	Valeria	Valeria	PROPN	PERSON
7	modelsgenvideo	90	45	Oliveira	Oliveira	PROPN	PERSON
7	modelsgenvideo	90	46	Yanko	Yanko	PROPN	PERSON
7	modelsgenvideo	90	47	Gitahy	Gitahy	PROPN	PERSON
7	modelsgenvideo	90	48	Oliveira	Oliveira	PROPN	PERSON
7	modelsgenvideo	90	49	Bethanie	Bethanie	PROPN	ORG
7	modelsgenvideo	90	50	Brownfield	Brownfield	PROPN	ORG
7	modelsgenvideo	90	51	Charles	Charles	PROPN	ORG
